### Instance Data ###

I (production plants):
4 66 21
4 67 136
4 68 45
4 69 96
4 70 13
4 71 100
4 72 104
4 73 56
4 74 19
4 75 63
4 76 85
4 77 50
4 78 94
4 79 69
4 80 67
4 81 136
4 82 74
4 83 82
4 84 93
4 85 84
4 86 86
4 87 26
4 88 88
4 89 78
5 0 26
5 1 85
5 2 113
5 3 104
5 4 92
5 5 117
5 6 84
5 7 38
5 8 82
5 9 147
5 10 62
5 11 122
5 12 66
5 13 156
5 14 81
5 15 96
5 16 145
5 17 41
5 18 98
5 19 125
5 20 113
5 21 76
5 22 77
5 23 81
5 24 127
5 25 74
5 26 98
5 27 94
5 28 84
5 29 62
5 30 16
5 31 89
5 32 42
5 33 124
5 34 120
5 35 153
5 36 111
5 37 85
5 38 174
5 39 66
5 40 18
5 41 78
5 42 120
5 43 142
5 44 113
5 45 81
5 46 94
5 47 75
5 48 127
5 49 75
5 50 110
5 51 154
5 52 167
5 53 97
5 54 101
5 55 75
5 56 97
5 57 34
5 58 122
5 59 165
5 60 46
5 61 171
5 62 144
5 63 150
5 64 85
5 65 100
5 66 47
5 67 177
5 68 31
5 69 136
5 70 54
5 71 141
5 72 145
5 73 91
5 74 37
5 75 103
5 76 120
5 77 81
5 78 135
5 79 109
5 80 108
5 81 177
5 82 56
5 83 123
5 84 134
5 85 119
5 86 64
5 87 31
5 88 128
5 89 119
6 0 82
6 1 28
6 2 17
6 3 120
6 4 70
6 5 33
6 6 24
6 7 71
6 8 119
6 9 74
6 10 72
6 11 78
6 12 94
6 13 53
6 14 27
6 15 49
6 16 36
6 17 78
6 18 71
6 19 56
6 20 7
6 21 32
6 22 31
6 23 37
6 24 103
6 25 34
6 26 135
6 27 112
6 28 27
6 29 46
6 30 92
6 31 19
6 32 79
6 33 46
6 34 22
6 35 44
6 36 40
6 37 28
6 38 65
6 39 63
6 40 90
6 41 95
6 42 21
6 43 74
6 44 13
6 45 114
6 46 126
6 47 78
6 48 85
6 49 33
6 50 53
6 51 45
6 52 58
6 53 43
6 54 51
6 55 33
6 56 129
6 57 74
6 58 25
6 59 56
6 60 62
6 61 62
6 62 34
6 63 41
6 64 23
6 65 22
6 66 61
6 67 68
6 68 78
6 69 73
6 70 55
6 71 90
6 72 36
6 73 43
6 74 71
6 75 12
6 76 98
6 77 38
6 78 74
6 79 44
6 80 30
6 81 68
6 82 87
6 83 20
6 84 70
6 85 97
6 86 99
6 87 77
6 88 59
6 89 18
7 0 102
7 1 44
7 2 26
7 3 111
7 4 61
7 5 24
7 6 45
7 7 91
7 8 110
7 9 65
7 10 66
7 11 69
7 12 85
7 13 44
7 14 48
7 15 58
7 16 16
7 17 87
7 18 62
7 19 47
7 20 15
7 21 53
7 22 51
7 23 47
7 24 94
7 25 54
7 26 126
7 27 103
7 28 45
7 29 66
7 30 112
7 31 40
7 32 90
7 33 37
7 34 31
7 35 24
7 36 31
7 37 44
7 38 45
7 39 62
7 40 110
7 41 86
7 42 12
7 43 65
7 44 16
7 45 105
7 46 117
7 47 69
7 48 76
7 49 53
7 50 44
7 51 32
7 52 38
7 53 53
7 54 60
7 55 54
7 56 120
7 57 94
7 58 16
7 59 36
7 60 83
7 61 42
7 62 14
7 63 30
7 64 43
7 65 28
7 66 81
7 67 47
7 68 98
7 69 64
7 70 75
7 71 80
7 72 23
7 73 52
7 74 92
7 75 25
7 76 89
7 77 47
7 78 65
7 79 53
7 80 39
7 81 48
7 82 78
7 83 29
7 84 61
7 85 88
7 86 90
7 87 97
7 88 50
7 89 27
8 0 43
8 1 43
8 2 61
8 3 135
8 4 85
8 5 65
8 6 32
8 7 61
8 8 134
8 9 95
8 10 87
8 11 93
8 12 110
8 13 104
8 14 29
8 15 44
8 16 94
8 17 93
8 18 86
8 19 73
8 20 61
8 21 35
8 22 25
8 23 29
8 24 118
8 25 29
8 26 150
8 27 127
8 28 32
8 29 14
8 30 53
8 31 37
8 32 94
8 33 72
8 34 68
8 35 101
8 36 59
8 37 43
8 38 122
8 39 78
8 40 46
8 41 111
8 42 68
8 43 90
8 44 61
8 45 129
8 46 141
8 47 93
8 48 100
8 49 23
8 50 68
8 51 103
8 52 115
8 53 45
8 54 49
8 55 43
8 56 144
8 57 69
8 58 70
8 59 113
8 60 69
8 61 119
8 62 92
8 63 98
8 64 33
8 65 48
8 66 6
8 67 125
8 68 72
8 69 88
8 70 23
8 71 105
8 72 93
8 73 39
8 74 47
8 75 51
8 76 113
8 77 29
8 78 89
8 79 57
8 80 56
8 81 125
8 82 102
8 83 71
8 84 85
8 85 112
8 86 114
8 87 54
8 88 77
8 89 67
9 0 89
9 1 59
9 2 13
9 3 151
9 4 101
9 5 64
9 6 31
9 7 77
9 8 150
9 9 105
9 10 103
9 11 109
9 12 126
9 13 85
9 14 34
9 15 20
9 16 42
9 17 109
9 18 102
9 19 88
9 20 38
9 21 51
9 22 38
9 23 34
9 24 134
9 25 45
9 26 166
9 27 143
9 28 31
9 29 53
9 30 99
9 31 26
9 32 110
9 33 77
9 34 8
9 35 62
9 36 71
9 37 59
9 38 58
9 39 94
9 40 97
9 41 127
9 42 52
9 43 105
9 44 44
9 45 145
9 46 157
9 47 109
9 48 116
9 49 40
9 50 84
9 51 72
9 52 51
9 53 18
9 54 20
9 55 59
9 56 160
9 57 85
9 58 56
9 59 63
9 60 85
9 61 55
9 62 49
9 63 70
9 64 47
9 65 53
9 66 68
9 67 80
9 68 88
9 69 104
9 70 61
9 71 121
9 72 63
9 73 24
9 74 78
9 75 43
9 76 129
9 77 34
9 78 105
9 79 13
9 80 7
9 81 82
9 82 118
9 83 10
9 84 101
9 85 128
9 86 130
9 87 84
9 88 90
9 89 12
10 0 136
10 1 77
10 2 63
10 3 75
10 4 70
10 5 45
10 6 78
10 7 124
10 8 83
10 9 29
10 10 100
10 11 40
10 12 96
10 13 8
10 14 81
10 15 95
10 16 33
10 17 120
10 18 64
10 19 37
10 20 49
10 21 86
10 22 85
10 23 83
10 24 58
10 25 88
10 26 89
10 27 68
10 28 78
10 29 99
10 30 145
10 31 73
10 32 123
10 33 37
10 34 68
10 35 14
10 36 51
10 37 77
10 38 17
10 39 96
10 40 143
10 41 84
10 42 42
10 43 29
10 44 49
10 45 80
10 46 81
10 47 87
10 48 40
10 49 86
10 50 52
10 51 7
10 52 26
10 53 89
10 54 97
10 55 87
10 56 84
10 57 128
10 58 39
10 59 13
10 60 116
10 61 24
10 62 26
10 63 11
10 64 76
10 65 62
10 66 115
10 67 14
10 68 131
10 69 27
10 70 108
10 71 44
10 72 17
10 73 88
10 74 125
10 75 58
10 76 52
10 77 83
10 78 29
10 79 90
10 80 76
10 81 14
10 82 106
10 83 66
10 84 28
10 85 51
10 86 98
10 87 130
10 88 33
10 89 64
11 0 108
11 1 49
11 2 66
11 3 71
11 4 42
11 5 17
11 6 52
11 7 96
11 8 70
11 9 25
11 10 72
11 11 28
11 12 68
11 13 22
11 14 59
11 15 98
11 16 37
11 17 92
11 18 36
11 19 9
11 20 41
11 21 58
11 22 72
11 23 86
11 24 54
11 25 60
11 26 85
11 27 63
11 28 76
11 29 71
11 30 117
11 31 58
11 32 95
11 33 9
11 34 72
11 35 18
11 36 23
11 37 49
11 38 39
11 39 68
11 40 115
11 41 56
11 42 28
11 43 25
11 44 36
11 45 64
11 46 77
11 47 58
11 48 36
11 49 58
11 50 24
11 51 20
11 52 32
11 53 93
11 54 101
11 55 59
11 56 80
11 57 100
11 58 23
11 59 30
11 60 88
11 61 37
11 62 30
11 63 16
11 64 48
11 65 34
11 66 87
11 67 42
11 68 103
11 69 23
11 70 80
11 71 40
11 72 17
11 73 92
11 74 97
11 75 36
11 76 49
11 77 87
11 78 25
11 79 94
11 80 79
11 81 42
11 82 78
11 83 69
11 84 21
11 85 48
11 86 70
11 87 102
11 88 10
11 89 67
12 0 98
12 1 39
12 2 73
12 3 64
12 4 32
12 5 22
12 6 58
12 7 86
12 8 63
12 9 22
12 10 62
12 11 22
12 12 58
12 13 31
12 14 65
12 15 105
12 16 44
12 17 83
12 18 26
12 19 1
12 20 48
12 21 48
12 22 79
12 23 93
12 24 47
12 25 50
12 26 79
12 27 56
12 28 83
12 29 62
12 30 108
12 31 64
12 32 85
12 33 9
12 34 78
12 35 28
12 36 15
12 37 39
12 38 49
12 39 58
12 40 106
12 41 46
12 42 34
12 43 18
12 44 42
12 45 58
12 46 70
12 47 49
12 48 29
12 49 49
12 50 14
12 51 30
12 52 42
12 53 99
12 54 107
12 55 49
12 56 73
12 57 90
12 58 30
12 59 40
12 60 78
12 61 46
12 62 37
12 63 25
12 64 39
12 65 33
12 66 77
12 67 52
12 68 93
12 69 17
12 70 70
12 71 34
12 72 23
12 73 99
12 74 87
12 75 43
12 76 42
12 77 94
12 78 18
12 79 100
12 80 86
12 81 52
12 82 68
12 83 76
12 84 14
12 85 41
12 86 60
12 87 93
12 88 3
12 89 74
13 0 115
13 1 57
13 2 28
13 3 112
13 4 61
13 5 25
13 6 58
13 7 104
13 8 110
13 9 66
13 10 80
13 11 69
13 12 86
13 13 45
13 14 61
13 15 58
13 16 3
13 17 100
13 18 63
13 19 48
13 20 29
13 21 66
13 22 65
13 23 60
13 24 95
13 25 68
13 26 126
13 27 104
13 28 58
13 29 79
13 30 125
13 31 53
13 32 103
13 33 37
13 34 31
13 35 22
13 36 32
13 37 57
13 38 31
13 39 75
13 40 123
13 41 87
13 42 22
13 43 66
13 44 29
13 45 105
13 46 118
13 47 69
13 48 77
13 49 66
13 50 44
13 51 32
13 52 25
13 53 52
13 54 60
13 55 67
13 56 121
13 57 108
13 58 19
13 59 23
13 60 96
13 61 29
13 62 10
13 63 30
13 64 56
13 65 42
13 66 95
13 67 40
13 68 111
13 69 64
13 70 88
13 71 81
13 72 23
13 73 51
13 74 105
13 75 38
13 76 89
13 77 61
13 78 66
13 79 53
13 80 39
13 81 42
13 82 86
13 83 28
13 84 62
13 85 88
13 86 90
13 87 110
13 88 50
13 89 27
14 0 127
14 1 68
14 2 86
14 3 51
14 4 61
14 5 36
14 6 71
14 7 115
14 8 74
14 9 5
14 10 91
14 11 31
14 12 87
14 13 14
14 14 79
14 15 118
14 16 57
14 17 111
14 18 55
14 19 28
14 20 61
14 21 77
14 22 92
14 23 106
14 24 34
14 25 79
14 26 66
14 27 59
14 28 96
14 29 90
14 30 136
14 31 77
14 32 114
14 33 28
14 34 91
14 35 37
14 36 42
14 37 68
14 38 41
14 39 87
14 40 134
14 41 75
14 42 47
14 43 11
14 44 55
14 45 71
14 46 58
14 47 78
14 48 26
14 49 78
14 50 43
14 51 27
14 52 49
14 53 112
14 54 120
14 55 78
14 56 60
14 57 119
14 58 43
14 59 36
14 60 107
14 61 47
14 62 50
14 63 29
14 64 67
14 65 53
14 66 106
14 67 23
14 68 122
14 69 16
14 70 99
14 71 21
14 72 36
14 73 112
14 74 116
14 75 56
14 76 33
14 77 107
14 78 18
14 79 113
14 80 99
14 81 23
14 82 97
14 83 89
14 84 19
14 85 34
14 86 89
14 87 121
14 88 24
14 89 87
15 0 116
15 1 58
15 2 91
15 3 46
15 4 50
15 5 40
15 6 77
15 7 105
15 8 63
15 9 4
15 10 80
15 11 21
15 12 76
15 13 20
15 14 84
15 15 123
15 16 62
15 17 101
15 18 44
15 19 18
15 20 66
15 21 66
15 22 97
15 23 111
15 24 29
15 25 68
15 26 61
15 27 49
15 28 101
15 29 80
15 30 126
15 31 82
15 32 103
15 33 27
15 34 96
15 35 42
15 36 33
15 37 58
15 38 46
15 39 76
15 40 124
15 41 64
15 42 52
15 43 1
15 44 61
15 45 61
15 46 52
15 47 67
15 48 15
15 49 67
15 50 32
15 51 32
15 52 54
15 53 118
15 54 126
15 55 68
15 56 55
15 57 108
15 58 48
15 59 41
15 60 97
15 61 53
15 62 55
15 63 34
15 64 57
15 65 51
15 66 95
15 67 34
15 68 112
15 69 6
15 70 89
15 71 15
15 72 41
15 73 117
15 74 106
15 75 61
15 76 24
15 77 112
15 78 7
15 79 119
15 80 104
15 81 34
15 82 87
15 83 94
15 84 9
15 85 23
15 86 79
15 87 111
15 88 14
15 89 92
16 0 114
16 1 64
16 2 110
16 3 36
16 4 48
16 5 58
16 6 95
16 7 102
16 8 61
16 9 17
16 10 78
16 11 18
16 12 74
16 13 38
16 14 102
16 15 141
16 16 80
16 17 99
16 18 42
16 19 35
16 20 85
16 21 71
16 22 115
16 23 129
16 24 13
16 25 78
16 26 49
16 27 46
16 28 119
16 29 92
16 30 124
16 31 101
16 32 101
16 33 46
16 34 115
16 35 61
16 36 51
16 37 63
16 38 64
16 39 74
16 40 122
16 41 62
16 42 71
16 43 17
16 44 79
16 45 59
16 46 46
16 47 65
16 48 13
16 49 85
16 50 39
16 51 51
16 52 73
16 53 136
16 54 144
16 55 65
16 56 43
16 57 106
16 58 67
16 59 60
16 60 94
16 61 71
16 62 73
16 63 53
16 64 75
16 65 69
16 66 101
16 67 43
16 68 109
16 69 19
16 70 86
16 71 2
16 72 60
16 73 135
16 74 103
16 75 79
16 76 20
16 77 130
16 78 17
16 79 137
16 80 122
16 81 41
16 82 85
16 83 112
16 84 21
16 85 21
16 86 77
16 87 109
16 88 33
16 89 110
17 0 92
17 1 73
17 2 119
17 3 18
17 4 31
17 5 68
17 6 104
17 7 80
17 8 39
17 9 29
17 10 56
17 11 23
17 12 52
17 13 47
17 14 111
17 15 151
17 16 90
17 17 76
17 18 29
17 19 44
17 20 94
17 21 81
17 22 125
17 23 139
17 24 8
17 25 87
17 26 33
17 27 24
17 28 129
17 29 102
17 30 101
17 31 110
17 32 79
17 33 55
17 34 124
17 35 70
17 36 61
17 37 73
17 38 73
17 39 52
17 40 99
17 41 40
17 42 80
17 43 27
17 44 88
17 45 36
17 46 25
17 47 43
17 48 16
17 49 94
17 50 48
17 51 60
17 52 82
17 53 145
17 54 153
17 55 73
17 56 27
17 57 84
17 58 76
17 59 69
17 60 72
17 61 80
17 62 82
17 63 62
17 64 84
17 65 79
17 66 110
17 67 58
17 68 87
17 69 28
17 70 93
17 71 22
17 72 69
17 73 145
17 74 81
17 75 88
17 76 3
17 77 140
17 78 27
17 79 146
17 80 132
17 81 58
17 82 62
17 83 122
17 84 31
17 85 4
17 86 54
17 87 86
17 88 42
17 89 120
18 0 68
18 1 69
18 2 115
18 3 47
18 4 35
18 5 64
18 6 100
18 7 51
18 8 23
18 9 91
18 10 25
18 11 65
18 12 9
18 13 100
18 14 107
18 15 147
18 16 89
18 17 19
18 18 41
18 19 68
18 20 90
18 21 77
18 22 121
18 23 135
18 24 70
18 25 83
18 26 37
18 27 37
18 28 125
18 29 98
18 30 59
18 31 106
18 32 17
18 33 68
18 34 120
18 35 96
18 36 57
18 37 69
18 38 117
18 39 34
18 40 66
18 41 22
18 42 76
18 43 85
18 44 84
18 45 25
18 46 38
18 47 19
18 48 70
18 49 90
18 50 53
18 51 98
18 52 111
18 53 141
18 54 149
18 55 69
18 56 40
18 57 43
18 58 72
18 59 109
18 60 43
18 61 115
18 62 87
18 63 94
18 64 80
18 65 75
18 66 106
18 67 120
18 68 39
18 69 80
18 70 89
18 71 85
18 72 88
18 73 141
18 74 65
18 75 84
18 76 63
18 77 136
18 78 78
18 79 142
18 80 128
18 81 121
18 82 10
18 83 118
18 84 77
18 85 63
18 86 7
18 87 58
18 88 72
18 89 116
19 0 95
19 1 36
19 2 78
19 3 59
19 4 29
19 5 27
19 6 63
19 7 83
19 8 58
19 9 25
19 10 59
19 11 17
19 12 55
19 13 34
19 14 70
19 15 110
19 16 49
19 17 80
19 18 23
19 19 3
19 20 53
19 21 45
19 22 84
19 23 98
19 24 43
19 25 47
19 26 74
19 27 51
19 28 88
19 29 61
19 30 105
19 31 69
19 32 82
19 33 14
19 34 83
19 35 31
19 36 20
19 37 36
19 38 52
19 39 55
19 40 103
19 41 43
19 42 39
19 43 20
19 44 47
19 45 53
19 46 66
19 47 46
19 48 24
19 49 53
19 50 11
19 51 32
19 52 45
19 53 104
19 54 112
19 55 46
19 56 68
19 57 87
19 58 35
19 59 43
19 60 75
19 61 49
19 62 41
19 63 28
19 64 43
19 65 38
19 66 74
19 67 55
19 68 90
19 69 14
19 70 67
19 71 29
19 72 28
19 73 104
19 74 84
19 75 47
19 76 37
19 77 98
19 78 13
19 79 105
19 80 91
19 81 55
19 82 65
19 83 81
19 84 12
19 85 36
19 86 57
19 87 90
19 88 6
19 89 79
20 0 60
20 1 30
20 2 26
20 3 122
20 4 72
20 5 35
20 6 2
20 7 48
20 8 121
20 9 76
20 10 74
20 11 80
20 12 96
20 13 69
20 14 8
20 15 47
20 16 58
20 17 80
20 18 73
20 19 58
20 20 26
20 21 22
20 22 21
20 23 35
20 24 105
20 25 15
20 26 137
20 27 114
20 28 25
20 29 24
20 30 70
20 31 6
20 32 81
20 33 48
20 34 33
20 35 66
20 36 42
20 37 30
20 38 87
20 39 65
20 40 68
20 41 97
20 42 33
20 43 76
20 44 26
20 45 116
20 46 128
20 47 80
20 48 87
20 49 11
20 50 55
20 51 67
20 52 80
20 53 42
20 54 50
20 55 30
20 56 131
20 57 56
20 58 35
20 59 78
20 60 56
20 61 84
20 62 57
20 63 63
20 64 18
20 65 24
20 66 39
20 67 90
20 68 59
20 69 75
20 70 32
20 71 91
20 72 58
20 73 41
20 74 49
20 75 16
20 76 100
20 77 36
20 78 76
20 79 43
20 80 28
20 81 90
20 82 89
20 83 36
20 84 72
20 85 99
20 86 101
20 87 55
20 88 61
20 89 32
21 0 70
21 1 40
21 2 86
21 3 51
21 4 4
21 5 35
21 6 71
21 7 58
21 8 50
21 9 51
21 10 34
21 11 25
21 12 30
21 13 59
21 14 78
21 15 118
21 16 57
21 17 54
21 18 3
21 19 28
21 20 61
21 21 48
21 22 92
21 23 106
21 24 34
21 25 54
21 26 66
21 27 43
21 28 96
21 29 69
21 30 79
21 31 77
21 32 57
21 33 28
21 34 91
21 35 56
21 36 28
21 37 40
21 38 77
21 39 30
21 40 77
21 41 27
21 42 47
21 43 45
21 44 55
21 45 45
21 46 58
21 47 21
21 48 30
21 49 61
21 50 15
21 51 58
21 52 70
21 53 112
21 54 120
21 55 40
21 56 60
21 57 62
21 58 43
21 59 68
21 60 50
21 61 74
21 62 49
21 63 54
21 64 51
21 65 46
21 66 77
21 67 80
21 68 65
21 69 40
21 70 60
21 71 44
21 72 48
21 73 112
21 74 59
21 75 55
21 76 29
21 77 107
21 78 38
21 79 113
21 80 99
21 81 80
21 82 40
21 83 89
21 84 37
21 85 28
21 86 32
21 87 64
21 88 32
21 89 87
22 0 16
22 1 74
22 2 103
22 3 93
22 4 82
22 5 107
22 6 74
22 7 27
22 8 88
22 9 137
22 10 52
22 11 111
22 12 63
22 13 146
22 14 71
22 15 85
22 16 135
22 17 47
22 18 88
22 19 114
22 20 103
22 21 66
22 22 67
22 23 71
22 24 117
22 25 64
22 26 104
22 27 84
22 28 74
22 29 52
22 30 7
22 31 79
22 32 48
22 33 114
22 34 110
22 35 143
22 36 101
22 37 74
22 38 164
22 39 56
22 40 8
22 41 68
22 42 110
22 43 131
22 44 102
22 45 83
22 46 95
22 47 65
22 48 117
22 49 65
22 50 100
22 51 144
22 52 157
22 53 87
22 54 91
22 55 65
22 56 98
22 57 24
22 58 112
22 59 155
22 60 36
22 61 161
22 62 133
22 63 140
22 64 75
22 65 90
22 66 40
22 67 167
22 68 26
22 69 126
22 70 43
22 71 131
22 72 135
22 73 81
22 74 27
22 75 93
22 76 110
22 77 71
22 78 125
22 79 99
22 80 97
22 81 167
22 82 56
22 83 113
22 84 124
22 85 109
22 86 68
22 87 21
22 88 118
22 89 109
23 0 55
23 1 41
23 2 87
23 3 51
23 4 10
23 5 36
23 6 72
23 7 43
23 8 49
23 9 65
23 10 19
23 11 40
23 12 25
23 13 74
23 14 79
23 15 119
23 16 64
23 17 39
23 18 16
23 19 43
23 20 62
23 21 48
23 22 92
23 23 107
23 24 45
23 25 55
23 26 65
23 27 43
23 28 96
23 29 69
23 30 65
23 31 78
23 32 42
23 33 42
23 34 92
23 35 71
23 36 29
23 37 40
23 38 92
23 39 15
23 40 62
23 41 26
23 42 48
23 43 60
23 44 56
23 45 44
23 46 57
23 47 8
23 48 45
23 49 62
23 50 28
23 51 73
23 52 85
23 53 113
23 54 121
23 55 40
23 56 60
23 57 47
23 58 44
23 59 83
23 60 35
23 61 89
23 62 62
23 63 68
23 64 52
23 65 46
23 66 78
23 67 95
23 68 50
23 69 55
23 70 60
23 71 59
23 72 63
23 73 112
23 74 44
23 75 56
23 76 38
23 77 107
23 78 53
23 79 114
23 80 100
23 81 95
23 82 25
23 83 90
23 84 52
23 85 37
23 86 29
23 87 49
23 88 47
23 89 88
24 0 63
24 1 19
24 2 26
24 3 111
24 4 61
24 5 27
24 6 12
24 7 52
24 8 110
24 9 65
24 10 63
24 11 69
24 12 86
24 13 66
24 14 19
24 15 58
24 16 55
24 17 69
24 18 62
24 19 48
24 20 23
24 21 14
24 22 32
24 23 46
24 24 94
24 25 15
24 26 126
24 27 103
24 28 36
24 29 27
24 30 73
24 31 17
24 32 70
24 33 37
24 34 31
24 35 62
24 36 31
24 37 19
24 38 83
24 39 54
24 40 71
24 41 86
24 42 30
24 43 65
24 44 22
24 45 105
24 46 117
24 47 69
24 48 76
24 49 14
24 50 44
24 51 64
24 52 77
24 53 52
24 54 60
24 55 19
24 56 120
24 57 55
24 58 32
24 59 75
24 60 45
24 61 81
24 62 53
24 63 60
24 64 7
24 65 13
24 66 42
24 67 86
24 68 59
24 69 64
24 70 36
24 71 81
24 72 54
24 73 52
24 74 53
24 75 13
24 76 89
24 77 47
24 78 65
24 79 53
24 80 39
24 81 87
24 82 78
24 83 33
24 84 61
24 85 88
24 86 90
24 87 58
24 88 50
24 89 29
25 0 137
25 1 79
25 2 50
25 3 96
25 4 71
25 5 46
25 6 79
25 7 126
25 8 95
25 9 50
25 10 101
25 11 54
25 12 97
25 13 29
25 14 82
25 15 73
25 16 18
25 17 122
25 18 65
25 19 39
25 20 50
25 21 87
25 22 86
25 23 82
25 24 79
25 25 89
25 26 111
25 27 88
25 28 79
25 29 101
25 30 147
25 31 74
25 32 124
25 33 39
25 34 46
25 35 10
25 36 52
25 37 79
25 38 10
25 39 97
25 40 145
25 41 85
25 42 43
25 43 50
25 44 51
25 45 90
25 46 102
25 47 88
25 48 61
25 49 88
25 50 53
25 51 17
25 52 4
25 53 67
25 54 75
25 55 88
25 56 105
25 57 129
25 58 41
25 59 8
25 60 117
25 61 7
25 62 20
25 63 15
25 64 78
25 65 63
25 66 116
25 67 25
25 68 133
25 69 49
25 70 110
25 71 66
25 72 18
25 73 72
25 74 126
25 75 60
25 76 74
25 77 82
25 78 50
25 79 68
25 80 56
25 81 27
25 82 108
25 83 44
25 84 46
25 85 73
25 86 100
25 87 132
25 88 35
25 89 44
26 0 75
26 1 70
26 2 24
26 3 163
26 4 112
26 5 75
26 6 39
26 7 88
26 8 161
26 9 117
26 10 115
26 11 120
26 12 137
26 13 96
26 14 32
26 15 7
26 16 54
26 17 121
26 18 114
26 19 99
26 20 49
26 21 63
26 22 24
26 23 20
26 24 146
26 25 56
26 26 177
26 27 155
26 28 17
26 29 42
26 30 85
26 31 33
26 32 122
26 33 88
26 34 19
26 35 73
26 36 83
26 37 71
26 38 72
26 39 106
26 40 83
26 41 138
26 42 63
26 43 117
26 44 55
26 45 156
26 46 169
26 47 120
26 48 128
26 49 49
26 50 95
26 51 83
26 52 65
26 53 4
26 54 9
26 55 71
26 56 172
26 57 97
26 58 67
26 59 74
26 60 97
26 61 69
26 62 61
26 63 81
26 64 59
26 65 65
26 66 54
26 67 91
26 68 100
26 69 115
26 70 51
26 71 132
26 72 74
26 73 10
26 74 74
26 75 55
26 76 140
26 77 20
26 78 117
26 79 7
26 80 11
26 81 93
26 82 130
26 83 22
26 84 113
26 85 139
26 86 141
26 87 81
26 88 101
26 89 23
27 0 63
27 1 13
27 2 59
27 3 79
27 4 28
27 5 27
27 6 44
27 7 51
27 8 77
27 9 57
27 10 31
27 11 36
27 12 53
27 13 66
27 14 51
27 15 91
27 16 56
27 17 48
27 18 30
27 19 35
27 20 34
27 21 20
27 22 64
27 23 79
27 24 62
27 25 27
27 26 93
27 27 71
27 28 68
27 29 41
27 30 73
27 31 50
27 32 50
27 33 34
27 34 64
27 35 63
27 36 21
27 37 12
27 38 84
27 39 23
27 40 71
27 41 54
27 42 30
27 43 52
27 44 28
27 45 72
27 46 85
27 47 36
27 48 44
27 49 34
27 50 20
27 51 65
27 52 77
27 53 85
27 54 93
27 55 14
27 56 88
27 57 55
27 58 32
27 59 75
27 60 43
27 61 81
27 62 54
27 63 60
27 64 24
27 65 18
27 66 50
27 67 87
27 68 58
27 69 47
27 70 35
27 71 51
27 72 55
27 73 84
27 74 52
27 75 28
27 76 56
27 77 79
27 78 45
27 79 86
27 80 72
27 81 87
27 82 46
27 83 62
27 84 44
27 85 55
27 86 57
27 87 58
27 88 38
27 89 60
28 0 88
28 1 62
28 2 108
28 3 29
28 4 22
28 5 57
28 6 93
28 7 77
28 8 35
28 9 32
28 10 52
28 11 12
28 12 48
28 13 41
28 14 100
28 15 140
28 16 79
28 17 73
28 18 18
28 19 33
28 20 83
28 21 69
28 22 114
28 23 128
28 24 13
28 25 76
28 26 44
28 27 21
28 28 118
28 29 91
28 30 98
28 31 99
28 32 75
28 33 44
28 34 113
28 35 59
28 36 50
28 37 62
28 38 62
28 39 48
28 40 96
28 41 36
28 42 69
28 43 26
28 44 77
28 45 33
28 46 36
28 47 39
28 48 12
28 49 83
28 50 37
28 51 49
28 52 71
28 53 134
28 54 142
28 55 61
28 56 38
28 57 80
28 58 65
28 59 58
28 60 69
28 61 69
28 62 71
28 63 51
28 64 73
28 65 68
28 66 99
28 67 62
28 68 84
28 69 21
28 70 82
28 71 26
28 72 58
28 73 134
28 74 78
28 75 77
28 76 7
28 77 128
28 78 20
28 79 135
28 80 121
28 81 62
28 82 59
28 83 111
28 84 20
28 85 6
28 86 51
28 87 83
28 88 31
28 89 109
29 0 3
29 1 58
29 2 87
29 3 94
29 4 66
29 5 91
29 6 57
29 7 20
29 8 93
29 9 121
29 10 46
29 11 95
29 12 69
29 13 130
29 14 54
29 15 75
29 16 119
29 17 52
29 18 72
29 19 98
29 20 87
29 21 50
29 22 51
29 23 63
29 24 101
29 25 48
29 26 109
29 27 86
29 28 57
29 29 36
29 30 12
29 31 62
29 32 54
29 33 98
29 34 94
29 35 127
29 36 85
29 37 58
29 38 148
29 39 40
29 40 7
29 41 70
29 42 94
29 43 115
29 44 86
29 45 88
29 46 101
29 47 52
29 48 101
29 49 49
29 50 84
29 51 128
29 52 141
29 53 70
29 54 77
29 55 48
29 56 103
29 57 28
29 58 96
29 59 139
29 60 29
29 61 145
29 62 117
29 63 124
29 64 59
29 65 74
29 66 34
29 67 151
29 68 32
29 69 110
29 70 27
29 71 115
29 72 118
29 73 69
29 74 10
29 75 77
29 76 94
29 77 63
29 78 109
29 79 83
29 80 81
29 81 151
29 82 61
29 83 97
29 84 107
29 85 93
29 86 73
29 87 13
29 88 102
29 89 93
30 0 117
30 1 58
30 2 31
30 3 107
30 4 56
30 5 26
30 6 59
30 7 105
30 8 105
30 9 61
30 10 81
30 11 64
30 12 81
30 13 40
30 14 62
30 15 62
30 16 1
30 17 102
30 18 58
30 19 43
30 20 30
30 21 67
30 22 66
30 23 62
30 24 90
30 25 69
30 26 121
30 27 99
30 28 59
30 29 81
30 30 127
30 31 54
30 32 104
30 33 32
30 34 36
30 35 17
30 36 32
30 37 58
30 38 30
30 39 77
30 40 125
30 41 82
30 42 23
30 43 61
30 44 30
30 45 100
30 46 113
30 47 68
30 48 72
30 49 68
30 50 39
30 51 27
30 52 23
30 53 57
30 54 65
30 55 68
